Event	Block	Trial	Stimulus	Position	Font	Time
StimVisualOn	1	228	V	center	LiberationMono-Regular.ttf	1634504276.8695
StimVisualOff	1	228				1634504277.0362
StimVisualOn	1	229	n	center	AlexBrush-Regular.ttf	1634504277.2237
StimVisualOff	1	229				1634504277.3903
StimVisualOn	1	230	i	center	LiberationMono-Regular.ttf	1634504277.5778
StimVisualOff	1	230				1634504277.7445
StimVisualOn	1	231	I	center	AlexBrush-Regular.ttf	1634504277.932
StimVisualOff	1	231				1634504278.0987
StimVisualOn	1	232	Q	center	LiberationMono-Regular.ttf	1634504278.2862
StimVisualOff	1	232				1634504278.4528
StimVisualOn	1	233	P	center	AlexBrush-Regular.ttf	1634504278.6403
StimVisualOff	1	233				1634504278.807
StimVisualOn	1	234	G	center	AlexBrush-Regular.ttf	1634504278.9945
StimVisualOff	1	234				1634504279.1612
